roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.63115,3.1126,4.4621,0.28019,1.0417,0.74305,1.2107,1.9228,0.16837,0.000047,0.000485,0.000007,0,0,0,63.024,56.463,16.816,17.04,19.974,18.49,0.99527,0.46522,1.0108,7.1831,5.3372,3.4095,0.1529,0.99047,0.25958,0.92671,12
0.64289,2.8859,4.4212,0.4929,1.1493,0.74292,1.2317,1.9008,0.16989,0.000552,0.000617,0.000019,0,0,0,63.676,52.592,8.0544,15.046,19.74,13.609,1.0616,0.36146,2.035,7.0261,4.8954,7.3837,0.15721,0.99048,0.2755,0.92494,12
0.51776,2.8626,4.9265,0.71334,1.4269,0.70683,1.2113,2.0387,0.18814,0.004122,0.001761,0.000241,0,0.000015,0,66.339,48.133,1.0052,14.636,20.907,6.0183,0.7604,0.25399,7.8899,6.778,4.1554,77.466,0.16381,0.99036,0.27431,0.92354,12
0.52526,3.3115,4.8912,0.56831,1.2153,0.74788,1.1587,2.1049,0.17033,0.001076,0.000585,0.00002,0,0,0,59.602,51.684,1.5333,17.715,21.077,6.9067,0.98509,0.43014,6.1272,6.6478,4.7624,48.923,0.1664,0.98976,0.26275,0.92031,12
0.67544,3.2295,4.3133,0.38263,1.0824,0.76027,1.1194,1.879,0.16493,0.00017,0.000302,0.000001,0,0,0,69.986,57.575,7.7138,14.707,18.817,13.539,1.0589,0.31161,2.0653,7.2108,5.3798,7.2689,0.16135,0.98944,0.25858,0.92195,12
0.67126,2.8428,4.3267,0.53812,1.1864,0.73608,1.1988,1.8493,0.17231,0.000851,0.000284,0.000008,0,0,0,69.087,59.692,18.145,16.841,21.177,19.614,0.99772,0.32327,0.91287,6.0381,4.5326,3.0147,0.1804,0.98791,0.22571,0.91297,12
0.66266,3.0943,4.3547,0.24611,1.0317,0.75075,1.2005,1.8864,0.16658,0.000027,0.00048,0.000004,0,0,0,66.922,56.198,13.02,15.292,19.155,17.087,0.93516,0.31769,1.3267,6.6871,5.0091,4.0705,0.1482,0.99057,0.25936,0.92784,12
0.52545,3.5995,4.8903,0.42637,1.1055,0.75758,1.1247,2.1256,0.16583,0.000275,0.000265,0.000001,0,0,0,70.365,61.305,7.6754,15.201,18.248,14.008,1.4351,0.69672,2.3469,8.6244,6.1638,9.3504,0.17968,0.98774,0.24851,0.91449,12
0.64542,2.8249,4.4125,0.61004,1.262,0.73352,1.1908,1.8768,0.17505,0.001601,0.000937,0.000047,0,0.000002,0,72.503,64.892,15.711,16.868,20.01,20.408,0.43084,0.081681,1.3531,3.9696,3.7954,4.2454,0.1605,0.9892,0.2372,0.92262,12
0.65415,2.9996,4.383,0.43662,1.1115,0.74412,1.1955,1.8878,0.16892,0.000317,0.000672,0.00001,0,0,0,66.381,56.411,10.926,15.409,19.095,16.343,1.0036,0.41558,1.6235,6.502,4.9243,5.098,0.1396,0.99121,0.26975,0.93242,12
0.69569,3.1564,4.2501,0.19406,1.0194,0.75823,1.1613,1.8503,0.16489,0.00001,0.000267,0,0,0,0,63.892,55.778,14.892,15.869,19.623,17.345,1.0145,0.36431,1.1317,7.18,5.214,3.7888,0.17363,0.98775,0.24572,0.91666,12
0.71195,3.1055,4.2013,0.41683,1.1001,0.76588,1.1288,1.8363,0.16395,0.000243,0.000297,0.000002,0,0,0,66.375,53.128,8.8085,15.908,20.952,15.117,0.90392,0.22447,1.9736,6.2625,4.1748,6.6292,0.18452,0.98731,0.22962,0.91127,12
0.65866,3.1718,4.3679,0.21999,1.0251,0.75107,1.1787,1.8926,0.16648,0.000017,0.000488,0.000005,0,0,0,67.176,62.212,14.737,16.096,18.298,18.024,0.76827,0.29462,1.1981,6.1071,5.111,3.8493,0.15939,0.98934,0.24322,0.92312,12
0.63695,3.3026,4.4417,0.15211,1.0118,0.75041,1.1582,1.9238,0.16659,0.000004,0.000553,0.000002,0,0,0,63.313,56.335,8.1966,15.784,18.824,14.647,0.88735,0.37637,2.1269,6.2457,4.8633,7.5161,0.15777,0.98983,0.26798,0.92412,12
0.7103,3.179,4.2061,0.31167,1.0524,0.75608,1.1214,1.8281,0.16554,0.000071,0.000145,0,0,0,0,63.451,57.216,8.3072,16.486,19.967,14.083,0.77144,0.13514,2.0183,6.2482,4.7343,7.188,0.17212,0.98858,0.24415,0.91727,12
0.54476,3.01,4.8029,0.65572,1.3245,0.75168,1.2021,2.0617,0.1729,0.002242,0.000527,0.000037,0,0.000002,0,66.243,59.424,3.8883,16.356,20.095,10.732,0.71702,0.18141,3.6064,5.5028,4.2962,17.774,0.17829,0.98834,0.24289,0.91486,12
0.67146,3.0665,4.3261,0.27552,1.0403,0.74373,1.1928,1.865,0.1682,0.000044,0.00056,0.000005,0,0,0,66.385,55.877,5.3171,15.437,20.26,11.775,1.0419,0.45774,3.0461,7.2773,5.0094,14.53,0.17493,0.98888,0.25894,0.9167,12
0.63124,2.8128,4.4618,0.63371,1.2927,0.72904,1.1912,1.8892,0.17714,0.001981,0.00124,0.000075,0,0.000003,0,64.743,59.113,5.6355,15.247,17.897,11.762,0.80072,0.4096,2.8236,6.6216,5.1453,12.855,0.15617,0.99007,0.27487,0.9254,12
0.62354,3.0201,4.4892,0.48123,1.1408,0.73568,1.1937,1.9211,0.17139,0.000504,0.000835,0.000016,0,0,0,66.479,56.981,9.2814,14.942,18.475,14.285,0.8522,0.30339,1.7572,6.8793,5.0854,5.9349,0.14749,0.99068,0.27055,0.92892,12
0.68686,3.2877,4.2773,0.34616,1.0659,0.7589,1.0978,1.8621,0.16505,0.000111,0.000459,0.000001,0,0,0,77.465,73.82,14.558,18.737,21.837,21.259,0.4519,0.19592,1.384,3.368,3.1189,3.9694,0.14807,0.98878,0.21627,0.92743,12
0.59545,2.9682,4.5939,0.48838,1.146,0.72224,1.2287,1.9475,0.17468,0.000559,0.001291,0.000031,0,0.000001,0,78.49,70.803,29.088,17.864,21.515,25.871,0.24913,0.037106,0.59997,3.902,3.5087,2.5225,0.13361,0.99054,0.24538,0.9347,12
0.60407,3.1573,4.561,0.39911,1.0906,0.73463,1.1856,1.9528,0.17079,0.000218,0.000948,0.000013,0,0,0,66.972,56.721,14.718,15.483,19.536,18.561,0.98956,0.49301,1.3283,6.5154,4.8481,4.2663,0.13871,0.99126,0.27204,0.933,12
0.59486,3.3922,4.5962,0.2793,1.0414,0.7348,1.1381,1.9695,0.17025,0.000048,0.0007,0,0,0,0,77.384,49.563,8.2457,13.775,21.051,15.057,1.3518,0.60482,2.2254,7.3324,5.003,7.9569,0.14758,0.99074,0.26987,0.92848,12
0.67533,3.3675,4.3137,0.4547,1.1228,0.75496,1.0504,1.8709,0.16668,0.000369,0.000319,0,0,0,0,62.474,50.119,15.814,17.302,21.767,19.296,0.84159,0.37102,1.125,5.4796,4.1456,3.4233,0.1662,0.98942,0.22902,0.91899,12
0.67868,3.1711,4.303,0.18211,1.017,0.75442,1.1687,1.8687,0.16571,0.000008,0.000464,0.000003,0,0,0,80.28,47.606,5.9017,12.879,20.695,12.411,1.2161,0.4554,2.6663,7.5412,4.9759,10.658,0.14659,0.99086,0.27485,0.9291,12
0.63196,3.4116,4.4592,0.45591,1.1236,0.74963,1.0677,1.9272,0.16788,0.000379,0.000428,0,0,0,0,63.314,50.331,13.083,16.8,21.288,17.576,0.97232,0.40093,1.4005,6.2664,4.6144,4.4742,0.16474,0.98959,0.24347,0.92007,12
0.62783,3.2832,4.4739,0.2333,1.0284,0.74955,1.1633,1.9365,0.16683,0.000022,0.000472,0.000001,0,0,0,64.504,55.839,20.019,14.896,17.954,18.454,0.97982,0.41871,0.65366,7.3528,5.4469,2.6334,0.14825,0.9902,0.2642,0.92828,12
0.68153,3.1804,4.294,0.33906,1.063,0.7532,1.1365,1.8625,0.16627,0.000103,0.000424,0.000003,0,0,0,65.043,50.591,6.7166,14.811,20.077,12.554,1.2266,0.42918,2.3605,7.9422,5.0304,9.2489,0.15728,0.99012,0.27196,0.92458,12
0.58868,3.1232,4.6203,0.42115,1.1025,0.74202,1.2136,1.9876,0.16926,0.000271,0.000726,0.000011,0,0,0,64.421,51.22,17.231,15.883,20.754,18.45,1.0601,0.39953,0.91004,6.8811,4.8068,3.0067,0.1543,0.99065,0.26186,0.92581,12
0.64804,3.0726,4.4036,0.34024,1.0634,0.7428,1.1978,1.8967,0.1686,0.000107,0.000649,0.000008,0,0,0,60.06,52.812,17.988,16.87,20.104,17.997,0.91159,0.44141,0.80359,7.1418,5.0964,2.8977,0.17154,0.98951,0.25524,0.91842,12
0.68137,3.2394,4.2945,0.32682,1.0581,0.7466,1.1136,1.8546,0.16769,0.00009,0.000493,0.000001,0,0,0,55.852,52.885,14.326,17.663,19.942,17.105,0.58893,0.2499,1.1635,5.3977,4.3413,3.7062,0.16777,0.98949,0.24341,0.91917,12
0.64933,3.3202,4.3992,0.16127,1.0133,0.75658,1.1449,1.9132,0.16523,0.000005,0.000445,0.000001,0,0,0,61.533,64.23,4.7876,21.206,20.015,11.822,0.78658,0.26648,3.2146,5.3348,4.4303,14.727,0.16465,0.98881,0.23471,0.91985,12
0.58665,3.36,4.6283,0.17835,1.0163,0.74948,1.1829,2.0033,0.1668,0.000007,0.000408,0.000001,0,0,0,61.602,59.503,6.7368,19.043,19.456,13.515,0.80497,0.18939,2.4966,5.4378,4.1333,9.9376,0.16525,0.98903,0.24437,0.92039,12
0.60454,2.7141,4.5593,0.70687,1.4137,0.71975,1.1986,1.9054,0.18418,0.003762,0.001382,0.000107,0,0.000007,0,65.189,69.255,15.568,20.457,20.313,20.462,0.49714,0.19619,1.3374,4.206,3.6266,4.1004,0.16139,0.98876,0.22418,0.92149,12
0.64144,3.0927,4.4262,0.38292,1.0825,0.73388,1.1784,1.8944,0.17086,0.000183,0.000588,0.000001,0,0,0,58.071,66.794,4.7264,25.673,21.234,13.395,0.49475,0.091481,4.0399,4.3977,4.0281,23.315,0.19026,0.98706,0.20861,0.91083,12
0.64288,3.0322,4.4212,0.45145,1.1207,0.74607,1.1897,1.9063,0.16863,0.000366,0.000626,0.00001,0,0,0,60.231,67.027,4.6368,22.399,20.4,12.739,0.42457,0.16497,3.4877,4.3476,3.9299,16.53,0.16865,0.98887,0.23339,0.91836,12
0.62091,3.2018,4.4988,0.15291,1.0119,0.7441,1.2049,1.9403,0.168,0.000004,0.000527,0.000002,0,0,0,67.643,63.24,11.291,18.491,20.705,17.361,0.77881,0.17517,1.7583,5.3299,3.9034,6.0018,0.16326,0.9892,0.23733,0.92114,12
0.73644,2.4944,4.1308,0.76323,1.5477,0.77559,1.1723,1.7764,0.17679,0.005278,0.000009,0.000001,0,0,0,68.824,57.546,14.186,15.693,17.875,19.293,0.80972,0.39133,1.3883,5.642,4.6604,4.2578,0.1498,0.99017,0.2691,0.9318,13
0.62567,2.8625,4.4816,0.76028,1.5394,0.77503,1.1109,1.9277,0.17653,0.005149,0.000001,0,0,0,0,78.445,64.739,27.131,19.917,23.356,27.895,0.37412,-0.033394,0.56637,3.3042,2.9944,2.0566,0.1906,0.98524,0.20055,0.91345,13
0.77315,2.6219,4.0315,0.69501,1.3908,0.77298,1.1463,1.7484,0.17059,0.002951,0.000004,0,0,0,0,72.91,63.936,32.504,20.533,22.524,26.724,0.3519,-0.000207,0.27825,3.8094,3.406,1.9765,0.19098,0.98642,0.21211,0.91476,13
0.81091,2.5584,3.9366,0.74572,1.5009,0.7803,1.1094,1.7034,0.17358,0.004469,0.00001,0,0,0,0,70.221,64.656,15.75,17.817,18.509,21.353,0.84294,0.36065,1.3165,5.3454,4.4804,4.0765,0.19031,0.98514,0.22938,0.91505,13
0.82528,2.5598,3.9021,0.74294,1.494,0.77567,1.0984,1.6843,0.17431,0.004415,0.000025,0.000001,0,0,0,66.78,56.577,16.537,17.591,20.517,20.913,0.85058,0.25184,1.2288,5.3106,4.2132,3.9385,0.21578,0.98408,0.21947,0.90379,13
0.65433,2.5745,4.3823,0.79868,1.6618,0.77289,1.1609,1.8659,0.18304,0.007348,0.000029,0.000004,0,0,0,72.353,68.519,30.567,18.474,19.05,24.834,0.68504,0.35946,0.4286,4.9931,4.4608,2.343,0.18432,0.98644,0.22494,0.91753,13
0.65349,2.746,4.3852,0.72389,1.4494,0.77481,1.1676,1.8972,0.17257,0.003754,0.000004,0,0,0,0,72.32,65.556,32.617,19.707,21.191,25.949,0.46236,0.14674,0.29094,3.9734,3.6037,2.11,0.17266,0.98772,0.22301,0.92099,13
0.71989,2.6702,4.178,0.73591,1.4769,0.7755,1.1338,1.8052,0.1736,0.004155,0.000005,0,0,0,0,69.331,60.929,14.078,18.284,20.327,20.811,0.5977,0.22499,1.568,4.55,3.9243,5.0078,0.20634,0.9844,0.21892,0.90854,13
0.76125,2.5124,4.0629,0.78039,1.5992,0.77487,1.1257,1.7401,0.17943,0.006171,0.000033,0.000003,0,0,0,71.31,67.808,23.476,16.764,17.141,22.865,0.81179,0.39057,0.75883,5.5224,4.4947,2.8231,0.18631,0.98591,0.22631,0.91543,13
0.65388,2.7567,4.3839,0.7265,1.4553,0.77137,1.1578,1.8917,0.17359,0.003873,0,0,0,0,0,73.027,64.422,27.696,17.422,19.385,24.36,0.79855,0.40446,0.53795,4.8818,4.0957,2.4736,0.18205,0.98703,0.22894,0.91729,13
0.80122,2.5398,3.9603,0.78204,1.6045,0.76565,1.0771,1.6853,0.18185,0.006417,0.000016,0.000001,0,0,0,70.174,59.59,17.048,19.433,21.843,22.241,0.66161,0.25916,1.2285,4.4556,3.9217,3.9511,0.27301,0.97719,0.19258,0.8882,13
0.72037,2.5556,4.1766,0.78598,1.6175,0.77354,1.1302,1.7849,0.18064,0.006518,0.000001,0,0,0,0,72.826,65.42,26.841,18.519,19.906,24.63,0.75165,0.28491,0.67017,4.8578,4.128,2.7482,0.21122,0.98393,0.21034,0.90574,13
0.83525,2.528,3.8788,0.75675,1.5297,0.78056,1.096,1.6755,0.17483,0.00492,0.000029,0.000001,0,0,0,79.938,69.318,29.492,16.956,18.582,24.837,0.45138,0.20655,0.39425,3.7385,3.8822,2.2028,0.21713,0.98046,0.21094,0.90536,13
0.70211,2.7311,4.2306,0.73235,1.4686,0.7754,1.1256,1.8288,0.17326,0.004031,0.00001,0.000001,0,0,0,68.64,61.67,21.61,18.522,19.921,23.074,0.59257,0.17589,0.81794,5.25,4.393,2.7433,0.18225,0.98715,0.22795,0.91893,13
0.81861,2.6857,3.918,0.64949,1.3152,0.76715,1.1142,1.6999,0.16909,0.002043,0.000026,0.000001,0,0,0,77.638,64.361,27.557,18.958,21.978,26.126,0.51134,0.13461,0.62058,4.1403,3.7626,2.5069,0.22539,0.98271,0.20171,0.9034,13
0.80116,2.6066,3.9605,0.72302,1.4475,0.77354,1.1107,1.7123,0.17277,0.003738,0.000013,0,0,0,0,70.327,60.796,21.354,18.846,21.668,24.393,0.63817,0.13703,0.89355,4.2474,3.662,2.7831,0.20712,0.98463,0.20756,0.90619,13
0.64589,2.618,4.4109,0.7892,1.6283,0.76746,1.1567,1.8761,0.18262,0.006821,0.000006,0.000002,0,0,0,68.662,59.743,24.728,17.743,20.344,23.98,0.64442,0.19054,0.67495,4.6921,3.7694,2.614,0.17873,0.98774,0.22831,0.91914,13
0.80945,2.5919,3.9401,0.71016,1.4204,0.77663,1.1241,1.7098,0.17096,0.003323,0,0,0,0,0,70.043,62.023,22.326,20.705,23.087,25.142,0.43549,0.010877,0.85531,3.8891,3.4389,2.7239,0.21063,0.98452,0.19985,0.90642,13
0.75132,2.6879,4.0897,0.70816,1.4163,0.77518,1.1256,1.7735,0.17112,0.003279,0.000002,0,0,0,0,69.691,59.582,13.803,18.17,20.978,21.205,0.66282,0.18346,1.6114,4.6341,3.8569,5.0528,0.19611,0.98623,0.22563,0.91348,13
0.69283,2.639,4.2589,0.7665,1.557,0.77361,1.1375,1.828,0.17768,0.005462,0.000002,0,0,0,0,74.371,65.525,24.921,18.479,21.012,25.748,0.59928,0.036829,0.75085,4.0774,3.7784,2.5946,0.20409,0.9842,0.20591,0.90824,13
0.74391,2.592,4.11,0.74583,1.5012,0.77609,1.1401,1.7737,0.17454,0.004522,0.000005,0,0,0,0,72.429,64.313,22.188,16.774,18.526,23.224,0.81565,0.31661,0.8495,5.2372,4.3396,2.8965,0.18331,0.98664,0.23015,0.91667,13
0.767,2.6999,4.0477,0.69757,1.3956,0.77645,1.1182,1.7588,0.17002,0.002988,0.000003,0,0,0,0,74.261,64.514,25.666,19.624,22.031,26.928,0.50663,0.075162,0.71202,3.6657,3.3646,2.4977,0.19389,0.98543,0.20746,0.91344,13
0.79001,2.6245,3.9883,0.70885,1.4177,0.77699,1.125,1.7314,0.17078,0.003283,0.000016,0.000001,0,0,0,72.367,68.589,26.685,19.651,20.29,26.076,0.1714,-0.089475,0.5196,3.6506,3.4374,2.0644,0.16002,0.9878,0.22243,0.92719,13
0.76914,2.6017,4.042,0.72824,1.4592,0.77536,1.1325,1.7483,0.17286,0.003891,0.000004,0,0,0,0,67.447,63.457,28.108,17.536,18.326,23.193,0.70722,0.37587,0.47022,5.3403,4.4289,2.4194,0.17279,0.98761,0.23162,0.92032,13
0.77718,2.6447,4.0211,0.69567,1.3921,0.77516,1.1346,1.7462,0.17016,0.002951,0.000004,0,0,0,0,70.45,65.383,29.44,19.606,20.543,25.981,0.3276,0.061567,0.41962,3.989,3.6267,2.1135,0.16764,0.98776,0.22048,0.92277,13
0.74546,2.5019,4.1057,0.7795,1.5964,0.77519,1.1435,1.7591,0.17922,0.006117,0.00001,0,0,0,0,67.176,63.875,28.419,16.899,17.538,22.395,0.78093,0.4448,0.46021,5.6064,4.7851,2.5757,0.18235,0.98653,0.22858,0.91664,13
0.82114,2.4976,3.912,0.76867,1.5634,0.77735,1.1045,1.6824,0.17712,0.005516,0,0,0,0,0,70.634,66.336,25.467,16.368,16.916,21.898,0.93477,0.53761,0.60963,5.8056,5.0571,2.7941,0.21872,0.98268,0.21481,0.90292,13
0.77019,2.543,4.0393,0.78491,1.6139,0.77779,1.1027,1.7314,0.17948,0.006384,0.000022,0.000001,0,0,0,53.871,50.513,3.087,18.843,19.4,10.35,0.59623,0.22652,4.6937,5.4894,4.3946,29.876,0.21127,0.98396,0.26696,0.9081,13
0.72623,2.7075,4.1597,0.7018,1.4038,0.77681,1.1429,1.8071,0.17026,0.003094,0,0,0,0,0,70.362,64.903,23.697,19.086,19.629,23.699,0.85068,0.22286,0.73905,5.5716,4.2721,2.7119,0.17099,0.98758,0.22699,0.92219,13
0.69655,2.637,4.2475,0.74093,1.489,0.7753,1.1622,1.8335,0.17417,0.004342,0,0,0,0,0,64.913,58.624,18.158,17.356,19.095,21.039,0.74212,0.29024,1.0668,5.3093,4.3226,3.4079,0.17103,0.98859,0.2446,0.92191,13
0.79089,2.4952,3.9861,0.78359,1.6096,0.77829,1.1109,1.7096,0.17915,0.006299,0.000021,0.000003,0,0,0,66.32,62.03,14.741,19.23,20.507,21.001,0.66812,0.3621,1.469,4.6678,4.0088,4.6292,0.21788,0.98348,0.21522,0.90419,13
0.60223,3.0018,4.568,0.7049,1.4098,0.75615,1.1144,1.9572,0.17516,0.003353,0.00001,0.000002,0,0,0,74.255,68.36,31.026,19.623,20.733,25.954,1.1142,0.77944,0.75781,5.2159,4.5606,3.4671,0.2777,0.97838,0.19466,0.88459,13
0.74628,2.5151,4.1035,0.75266,1.5188,0.77485,1.1653,1.7673,0.17562,0.004816,0.000008,0.000001,0,0,0,68.004,55.581,19.077,16.487,19.453,21.452,0.85984,0.31665,0.97201,5.8185,4.4477,3.1471,0.16529,0.98901,0.24726,0.92373,13
0.81575,2.5058,3.9249,0.77448,1.5808,0.78167,1.1014,1.6905,0.17697,0.005748,0.000016,0.000002,0,0,0,72.125,65.448,23.596,17.991,19.529,23.099,0.42541,0.045588,0.63595,4.3192,3.7296,2.3816,0.17763,0.98598,0.21723,0.91911,13
0.67637,2.5245,4.3103,0.81319,1.7182,0.7716,1.1442,1.8258,0.18632,0.008471,0.00002,0.000002,0,0,0,71.386,60.396,25.518,17.004,19.718,23.676,0.84502,0.30477,0.66753,5.6202,4.6319,2.686,0.18753,0.98663,0.22594,0.91613,13
0.73583,2.5923,4.1325,0.74233,1.4925,0.7747,1.1485,1.7828,0.17446,0.004402,0.000012,0,0,0,0,70.839,64.672,26.387,16.614,18.136,22.596,0.70331,0.29909,0.5494,5.3818,4.6251,2.5405,0.16598,0.98804,0.23275,0.92294,13
0.75808,2.632,4.0714,0.74186,1.4913,0.77976,1.1186,1.7623,0.17328,0.004328,0.000005,0,0,0,0,63.566,62.181,6.9535,17.286,17.497,14.955,0.86711,0.50049,2.7476,6.0078,5.0719,11.377,0.18224,0.987,0.26553,0.91975,13
0.68042,2.766,4.2975,0.72668,1.4557,0.77568,1.1341,1.8596,0.17264,0.003836,0.000004,0,0,0,0,67.848,64.12,15.704,16.603,17.118,19.919,1.0881,0.70537,1.3043,6.5018,5.5028,4.1832,0.17686,0.98743,0.24922,0.91964,13
0.7593,2.6525,4.0682,0.7286,1.46,0.77815,1.1197,1.7627,0.17228,0.003875,0.000013,0,0,0,0,64.472,58.17,15.896,17.126,18.462,20.009,0.61339,0.28238,1.1869,5.235,4.4428,3.6366,0.1658,0.98867,0.25145,0.92433,13
0.74155,2.6839,4.1166,0.70552,1.4111,0.77774,1.1387,1.7886,0.17035,0.003186,0.000012,0,0,0,0,73.734,65.866,23.39,17.158,18.583,23.752,0.60617,0.30427,0.687,4.5738,4.0678,2.4491,0.17049,0.98746,0.23076,0.9224,13
0.67955,2.5037,4.3003,0.81557,1.7281,0.76997,1.1465,1.8182,0.18725,0.008706,0.000017,0.000002,0,0,0,66.446,57.793,20.961,18.169,20.52,22.531,1.0429,0.45679,0.99468,6.1117,4.5284,3.3998,0.20132,0.9864,0.23171,0.91017,13
0.7463,2.6157,4.1034,0.72855,1.4599,0.77642,1.144,1.776,0.17266,0.003891,0.000002,0,0,0,0,70.005,59.355,26.868,17.8,20.688,23.785,0.71104,0.20105,0.53534,5.2695,4.2197,2.4093,0.1854,0.98697,0.22186,0.91592,13
0.74877,2.7823,4.0967,0.68038,1.3645,0.77919,1.1127,1.7865,0.16823,0.002567,0.000004,0,0,0,0,68.019,60.732,9.9403,17.184,18.978,18.228,0.92335,0.23115,2.1922,5.6892,4.6121,7.8686,0.20837,0.98414,0.24008,0.90662,13
0.76406,2.4964,4.0555,0.76648,1.557,0.77507,1.1462,1.7423,0.17734,0.005441,0,0,0,0,0,75.005,59.274,11.164,15.974,19.333,18.626,0.77285,0.36162,1.8391,5.0095,4.3805,6.0908,0.1889,0.98713,0.24622,0.91761,13
0.89574,2.6604,3.7455,0.65282,1.3201,0.78105,1.0829,1.6393,0.16625,0.002027,0.000017,0.000001,0,0,0,63.617,53.274,22.384,15.221,19.367,19.887,0.85775,0.068422,0.57842,5.9237,4.0317,2.5502,0.20794,0.98491,0.22781,0.90359,13
0.8817,2.582,3.7752,0.73182,1.4673,0.77995,1.066,1.6369,0.17219,0.003966,0.000012,0,0,0,0,61.555,48.165,17.307,16.509,19.67,18.595,0.71254,0.31102,0.98555,5.3359,4.0736,3.4037,0.21511,0.98439,0.23213,0.90039,13
0.71905,2.757,4.1805,0.73438,1.4733,0.76985,1.0961,1.8001,0.17471,0.004161,0.000018,0.000001,0,0,0,71.661,63.508,7.0385,18.476,20.208,16.542,0.90812,0.53284,2.9178,5.1767,4.6425,12.4,0.26255,0.97993,0.21971,0.89116,13
0.75793,2.49,4.0718,0.78709,1.6212,0.7688,1.1261,1.7343,0.18194,0.006666,0.000049,0.000006,0,0,0,69.007,58.538,12.674,17.264,19.876,20.281,0.93143,0.48571,1.7539,5.3845,4.5381,5.781,0.18583,0.98702,0.24909,0.91827,13
0.82114,2.6345,3.912,0.72165,1.4446,0.77859,1.0902,1.6971,0.17153,0.003647,0.000034,0.000001,0,0,0,62.5,47.587,20.731,15.744,21.129,19.77,1.0388,0.33519,0.75634,6.3815,4.0056,2.9854,0.24469,0.9834,0.21335,0.88923,13
0.74437,2.5766,4.1088,0.74739,1.5052,0.77674,1.1455,1.7734,0.17457,0.004577,0.000007,0,0,0,0,68.651,59.076,15.746,16.247,18.731,20.48,0.85427,0.35561,1.282,5.4159,4.4058,3.9458,0.16562,0.98867,0.2515,0.92511,13
0.72029,2.5573,4.1769,0.7688,1.5638,0.77314,1.1485,1.7914,0.17811,0.005583,0.000033,0.000002,0,0,0,67.2,61.378,15.437,16.673,18.209,19.53,0.52315,0.080506,1.1951,5.1555,4.431,3.599,0.15162,0.98963,0.25135,0.93078,13
0.76863,2.6081,4.0434,0.74766,1.5058,0.77968,1.1155,1.7484,0.17394,0.004553,0.000003,0,0,0,0,67.55,64.437,16.159,18.367,18.663,21.387,0.47019,0.13433,1.1665,4.5568,3.899,3.3711,0.1629,0.98786,0.23688,0.92636,13
0.78279,2.4995,4.0067,0.7624,1.5454,0.77629,1.1362,1.7241,0.17652,0.00523,0.000019,0.000001,0,0,0,66.447,62.173,16.876,18.124,18.928,21.911,0.57404,0.25295,1.1818,4.7128,4.239,3.4299,0.16925,0.98765,0.23806,0.92256,13
0.83009,2.6058,3.8908,0.73029,1.4638,0.77967,1.0897,1.6871,0.17211,0.003917,0.00001,0,0,0,0,68.091,61.931,34.523,15.66,17.474,19.961,0.66611,0.19098,0.12851,5.6021,4.4947,2.7614,0.20247,0.98333,0.21618,0.90603,13
0.83624,2.5274,3.8765,0.74603,1.5017,0.77941,1.105,1.6764,0.17382,0.004492,0.000001,0,0,0,0,64.549,56.038,28.493,15.928,18.684,21.244,0.91909,0.3197,0.41701,5.8237,4.1808,2.6244,0.19255,0.98585,0.23107,0.91074,13
0.763,2.5788,4.0583,0.79054,1.6329,0.77889,1.0869,1.7383,0.18017,0.006705,0.000034,0.000002,0,0,0,59.458,48.264,19.892,18.326,22.318,21.774,0.4951,0.13854,0.91259,4.5614,3.3092,2.9535,0.22455,0.98468,0.19858,0.89743,13
0.76198,2.58,4.061,0.79068,1.6334,0.77866,1.0868,1.7391,0.18024,0.006718,0.000035,0.000002,0,0,0,58.883,49.335,21.134,18.267,21.65,21.809,0.52396,0.16679,0.81555,4.5935,3.4596,2.7869,0.21902,0.98496,0.20532,0.89992,13
0.74945,2.6922,4.0948,0.7333,1.4708,0.77564,1.1045,1.7701,0.1733,0.004061,0.000004,0,0,0,0,66.702,47.57,9.3701,15.042,20.72,16.937,1.0199,0.29829,2.1806,6.2843,4.074,7.9875,0.20495,0.98494,0.2506,0.91072,13
0.75549,2.6258,4.0784,0.75427,1.5231,0.77536,1.1082,1.7566,0.1757,0.004879,0.000012,0.000001,0,0,0,65.106,48.579,23.967,15.14,20.376,20.886,0.97394,0.23257,0.64578,5.8152,3.8773,2.7838,0.1967,0.9866,0.23257,0.9107,13
0.74346,2.6191,4.1113,0.75885,1.5355,0.77561,1.1157,1.7695,0.17621,0.005077,0.000002,0,0,0,0,63.693,46.936,13.399,16.084,21.372,19.36,0.91043,0.3148,1.5858,5.3046,3.7122,5.0731,0.21387,0.98584,0.22529,0.90563,13
0.76784,2.7152,4.0455,0.73443,1.4734,0.77561,1.081,1.7485,0.17342,0.004101,0.000007,0.000001,0,0,0,75.947,62.926,28.857,16.222,18.965,22.869,0.71287,0.28805,0.60476,5.424,4.7417,2.9373,0.22674,0.98027,0.20832,0.89981,13
